signal,frame_len,hop_ratio,window,zero_pad_factor,snr_db,fs,duration,hop,n_fft,signal_len,n_frames,mse,mae,frobenius,cosine,pearson,phase_mean,phase_std,energy_err_classical,energy_err_quantum,recon_rmse_classical,runtime_classical_s,runtime_quantum_s
speech_like,256,1.0,rect,2,inf,16000,0.5,256,512,8000,31,6.8425949960140065e-31,4.574251817621629e-16,1.2466827409623816e-13,1.0,0.9999999999999999,1.6530235961404802e-16,1.6336955901397718e-14,0.003777660599545919,0.003777660599546301,0.014514096828248368,6.024999311193824e-05,0.0002929170150309801
speech_like,256,1.0,rect,2,20.0,16000,0.5,256,512,8000,31,6.426160581311117e-31,4.691745550849375e-16,1.2488943876448758e-13,0.9999999999999998,1.0,-2.0984558177138796e-18,3.355131445587909e-15,0.0035730722798939124,0.0035730722798939124,0.014183401924152926,6.125000072643161e-05,0.0002952499780803919
speech_like,256,1.0,rect,2,10.0,16000,0.5,256,512,8000,31,7.347719637374984e-31,5.260538011442284e-16,1.3130466761315566e-13,1.0000000000000002,1.0,-7.806255641895632e-18,1.1530240314401612e-15,0.0033447024295084984,0.0033447024295084984,0.014315188773723295,5.4333009757101536e-05,0.00031412497628480196
speech_like,256,1.0,rect,2,0.0,16000,0.5,256,512,8000,31,1.2932604408891246e-30,7.870092416583669e-16,1.7188615755078616e-13,1.0,1.0,-6.771017438490118e-18,5.175132319090135e-16,0.003913406775976644,0.003913406775976644,0.02086349395645206,6.0165999457240105e-05,0.00027604098431766033
speech_like,256,1.0,hann,1,inf,16000,0.5,256,256,8000,31,1.9028150037703023e-31,2.550710719225413e-16,4.8888326145516386e-14,0.9999999999999998,0.9999999999999998,6.830154906333918e-13,3.1491129920094627e-10,0.6274918320328499,0.6274918320328498,0.026462522668644923,4.020897904410958e-05,0.00021612498676404357
speech_like,256,1.0,hann,1,20.0,16000,0.5,256,256,8000,31,2.156624241307323e-31,2.692511992286168e-16,5.02804587968238e-14,1.0000000000000002,1.0,8.225946805438408e-18,8.432857988481618e-15,0.6273881013092583,0.6273881013092583,0.026307334493866186,3.112497506663203e-05,0.0002120420103892684
speech_like,256,1.0,hann,1,10.0,16000,0.5,256,256,8000,31,2.307449962639822e-31,3.0220824023147364e-16,5.26729688343806e-14,0.9999999999999999,1.0,1.214306433183765e-17,1.3742022685213543e-15,0.6272204397716715,0.6272204397716714,0.027111306244613716,3.604101948440075e-05,0.00024449999909847975
speech_like,256,1.0,hann,1,0.0,16000,0.5,256,256,8000,31,4.36215515958699e-31,4.520231215542025e-16,7.060899439052232e-14,0.9999999999999998,0.9999999999999998,1.2590734906283277e-17,1.232271540140003e-15,0.6271845693982724,0.6271845693982724,0.03763939768526482,3.062502946704626e-05,0.00021950004156678915
speech_like,256,1.0,hann,2,inf,16000,0.5,256,512,8000,31,2.2902602943566202e-31,2.7960895106626504e-16,7.438865726535088e-14,1.0000000000000002,1.0,1.5979870482301645e-12,3.373392757822353e-10,0.6274918320328499,0.6274918320328501,0.026462522668644923,9.724998380988836e-05,0.0003082919865846634
speech_like,256,1.0,hann,2,20.0,16000,0.5,256,512,8000,31,2.5778362343905745e-31,2.9067529919627196e-16,7.665103748385301e-14,1.0000000000000002,1.0,-5.386036598798957e-17,1.4280910154776637e-14,0.6273881013092583,0.6273881013092585,0.026307334493866186,5.41660119779408e-05,0.0002630420494824648
speech_like,256,1.0,hann,2,10.0,16000,0.5,256,512,8000,31,2.6590197712532047e-31,3.174733587123168e-16,7.84521569096331e-14,1.0,1.0,2.008921702824754e-17,3.5451643670951745e-15,0.6272204397716714,0.6272204397716715,0.027111306244613716,5.416700150817633e-05,0.00026233302196487784
speech_like,256,1.0,hann,2,0.0,16000,0.5,256,512,8000,31,5.1093135905553225e-31,4.958061999504904e-16,1.0764955935590171e-13,0.9999999999999998,0.9999999999999998,7.638379176478522e-18,8.488522181312718e-16,0.6271845693982724,0.6271845693982724,0.03763939768526482,5.958304973319173e-05,0.00027954200049862266
speech_like,256,1.0,hamming,1,inf,16000,0.5,256,256,8000,31,2.177931323044129e-31,2.7081566054355694e-16,5.20500200548259e-14,1.0,1.0,-1.052025849947225e-17,1.1992691004374158e-13,0.605308842544045,0.605308842544045,0.014514096828248368,3.0542025342583656e-05,0.0002270829863846302
speech_like,256,1.0,hamming,1,20.0,16000,0.5,256,256,8000,31,2.2766811058516736e-31,2.7984616056930825e-16,5.172829884885994e-14,1.0,0.9999999999999998,-6.603140973073008e-18,3.662284988489246e-15,0.6052114454586222,0.6052114454586222,0.014183401924152926,3.0542025342583656e-05,0.00022045796504244208
speech_like,256,1.0,hamming,1,10.0,16000,0.5,256,256,8000,31,2.7065999389923577e-31,3.141211301908058e-16,5.54100640875659e-14,1.0,0.9999999999999998,-2.26633228313099e-17,1.4583830140682743e-15,0.605044375362136,0.605044375362136,0.014315188773723295,3.0125025659799576e-05,0.0002139579737558961
speech_like,256,1.0,hamming,1,0.0,16000,0.5,256,256,8000,31,4.6385841305244825e-31,4.681261468853843e-16,7.301368419557653e-14,1.0,1.0,1.0072587925026623e-18,5.372753676720828e-16,0.604950407754359,0.6049504077543589,0.02086349395645206,3.062497125938535e-05,0.0002191669773310423
speech_like,256,1.0,hamming,2,inf,16000,0.5,256,512,8000,31,2.711580084937048e-31,2.9423920889338333e-16,7.870949631599143e-14,0.9999999999999999,1.0,-5.38183968716353e-16,1.1773547253357695e-13,0.6053088425440452,0.605308842544045,0.014514096828248368,7.191702025011182e-05,0.00028733297949656844
speech_like,256,1.0,hamming,2,20.0,16000,0.5,256,512,8000,31,2.711189515939839e-31,2.960145577174677e-16,7.800678148074455e-14,0.9999999999999996,1.0,-1.0800052608500766e-17,3.470049665917468e-15,0.6052114454586222,0.6052114454586222,0.014183401924152926,5.658401641994715e-05,0.00026424997486174107
speech_like,256,1.0,hamming,2,10.0,16000,0.5,256,512,8000,31,3.130339812443619e-31,3.3667242608393044e-16,8.401882438492322e-14,0.9999999999999999,1.0,-4.868417497096201e-18,1.3938542160857272e-15,0.605044375362136,0.605044375362136,0.014315188773723295,5.387497367337346e-05,0.0002686670050024986
speech_like,256,1.0,hamming,2,0.0,16000,0.5,256,512,8000,31,5.630686687898694e-31,5.167716315772073e-16,1.1220452880274581e-13,1.0,0.9999999999999998,-2.350270515839545e-18,4.970265324891872e-16,0.604950407754359,0.604950407754359,0.02086349395645206,5.5540993344038725e-05,0.00026062503457069397
speech_like,256,1.0,blackman,1,inf,16000,0.5,256,256,8000,31,1.6554448926170845e-31,2.3361859813296335e-16,4.520227540469068e-14,1.0,0.9999999999999998,-9.663328769649891e-12,8.946744500291867e-10,0.6970196587503963,0.6970196587503963,0.026462522668644923,3.262498648837209e-05,0.00021762499818578362
speech_like,256,1.0,blackman,1,20.0,16000,0.5,256,256,8000,31,1.7386109350488965e-31,2.419550433541213e-16,4.45715425577453e-14,1.0000000000000002,0.9999999999999999,-2.965817555702283e-17,3.643700863319479e-15,0.6969357834331584,0.6969357834331584,0.026307334493866186,4.129204899072647e-05,0.0002459999523125589
speech_like,256,1.0,blackman,1,10.0,16000,0.5,256,256,8000,31,1.8848606554753109e-31,2.6746502533200517e-16,4.676634838891064e-14,0.9999999999999998,1.0,1.1527517291974912e-17,1.1674878610195007e-15,0.6968691822875301,0.6968691822875301,0.027111306244613716,3.670802107080817e-05,0.00024254195159301162
speech_like,256,1.0,blackman,1,0.0,16000,0.5,256,256,8000,31,3.3689917299369134e-31,4.035632190487587e-16,6.315462889275509e-14,1.0000000000000002,1.0,-4.420746922650573e-18,5.381131558562814e-16,0.6972712389434369,0.6972712389434369,0.03763939768526482,3.229198046028614e-05,0.0002185420016758144
speech_like,256,1.0,blackman,2,inf,16000,0.5,256,512,8000,31,2.049019780677443e-31,2.582056140900081e-16,6.937077287122915e-14,0.9999999999999998,1.0,-2.653335658351644e-13,6.999609075438583e-10,0.6970196587503963,0.6970196587503963,0.026462522668644923,6.679201032966375e-05,0.00029075000202283263
speech_like,256,1.0,blackman,2,20.0,16000,0.5,256,512,8000,31,1.9567962440580647e-31,2.592350756127999e-16,6.782398004224176e-14,1.0,1.0,-1.3737890753300197e-17,3.5406652688581227e-15,0.6969357834331584,0.6969357834331584,0.026307334493866186,5.5750017054378986e-05,0.00026966596487909555
speech_like,256,1.0,blackman,2,10.0,16000,0.5,256,512,8000,31,2.1225647235265923e-31,2.8456754954094715e-16,7.041966619084713e-14,0.9999999999999998,0.9999999999999998,1.796278179963081e-17,1.1178521579452513e-15,0.6968691822875301,0.6968691822875301,0.027111306244613716,6.379198748618364e-05,0.0002809170400723815
speech_like,256,1.0,blackman,2,0.0,16000,0.5,256,512,8000,31,4.227047342635025e-31,4.452698098366743e-16,9.681571116056065e-14,1.0,0.9999999999999997,2.7979410902851727e-20,5.171612460320088e-16,0.6972712389434369,0.6972712389434369,0.03763939768526482,5.791697185486555e-05,0.000282666995190084
speech_like,256,0.75,rect,1,inf,16000,0.5,192,256,8000,41,5.777878237407242e-31,4.2599093318475486e-16,9.380397052152039e-14,1.0,1.0,-2.8428309841678455e-16,4.208856300671314e-14,0.30163291325785635,0.3016329132578566,0.014514096828248368,3.408297197893262e-05,0.00028441695030778646
speech_like,256,0.75,rect,1,20.0,16000,0.5,192,256,8000,41,6.128369891801971e-31,4.445645192895134e-16,9.693117514482308e-14,0.9999999999999998,1.0,-5.381873808396338e-17,5.688404882472503e-15,0.30345039643568483,0.3034503964356846,0.014183401924152926,3.55839729309082e-05,0.00028666702564805746
speech_like,256,0.75,rect,1,10.0,16000,0.5,192,256,8000,41,5.948346639977288e-31,4.77010426224192e-16,9.779890346937751e-14,1.0,0.9999999999999999,1.3370063863626123e-17,1.2124940925212848e-15,0.30742675468384617,0.30742675468384617,0.014315188773723295,3.408297197893262e-05,0.0002822499955072999
speech_like,256,0.75,rect,1,0.0,16000,0.5,192,256,8000,41,1.1538243464169251e-30,7.34283523952993e-16,1.3408265841259342e-13,1.0,1.0,7.319686862048479e-18,5.602353151481477e-16,0.31454750905624373,0.31454750905624373,0.02086349395645206,4.4000043999403715e-05,0.00028387497877702117
speech_like,256,0.75,rect,2,inf,16000,0.5,192,512,8000,41,6.74426409174614e-31,4.584964158460644e-16,1.4351394008879326e-13,1.0,1.0,-9.961966888261933e-17,4.9275078861298634e-14,0.3016329132578566,0.30163291325785635,0.014514096828248368,7.18749943189323e-05,0.0003517919685691595
speech_like,256,0.75,rect,2,20.0,16000,0.5,192,512,8000,41,6.833250458065591e-31,4.725431124823522e-16,1.431471625534263e-13,1.0000000000000004,1.0,4.011019159087837e-17,8.7758969471899e-15,0.30345039643568483,0.30345039643568483,0.014183401924152926,6.870797369629145e-05,0.00035441701766103506
speech_like,256,0.75,rect,2,10.0,16000,0.5,192,512,8000,41,7.240309649474577e-31,5.163140048668722e-16,1.4961600389373201e-13,1.0000000000000002,0.9999999999999999,-9.667910103919523e-18,1.1387422044793203e-15,0.30742675468384617,0.30742675468384617,0.014315188773723295,6.550003308802843e-05,0.00035433401353657246
speech_like,256,0.75,rect,2,0.0,16000,0.5,192,512,8000,41,1.4049540744405704e-30,8.1097186238206e-16,2.047531475162676e-13,1.0,1.0,-7.827410806236813e-19,5.932271567006517e-16,0.31454750905624346,0.31454750905624373,0.02086349395645206,6.666698027402163e-05,0.00037533295108005404
speech_like,256,0.75,hann,1,inf,16000,0.5,192,256,8000,41,2.15831179966107e-31,2.658724984492532e-16,5.884450871166144e-14,1.0000000000000002,1.0,4.6409282431437446e-12,5.367246994906134e-10,0.5062228820744691,0.5062228820744691,0.014514101255901773,4.112499300390482e-05,0.0003064170014113188
speech_like,256,0.75,hann,1,20.0,16000,0.5,192,256,8000,41,2.1573879094883676e-31,2.696098020561171e-16,5.752724442702938e-14,1.0,0.9999999999999998,1.0408340855860843e-17,3.89029968586084e-15,0.5077712700725879,0.5077712700725879,0.014189851277449083,3.645900869742036e-05,0.00028633297188207507
speech_like,256,0.75,hann,1,10.0,16000,0.5,192,256,8000,41,2.2786346217556927e-31,2.976214295338989e-16,6.033191710589109e-14,0.9999999999999999,0.9999999999999998,-8.038962449648619e-19,1.3370469333692599e-15,0.5106263144991136,0.5106263144991136,0.014379309261843415,3.6415993236005306e-05,0.0002832919708453119
speech_like,256,0.75,hann,1,0.0,16000,0.5,192,256,8000,41,4.1927685720783275e-31,4.471395201085066e-16,8.047781302185552e-14,1.0,0.9999999999999998,-3.892550238777226e-18,6.477892332883378e-16,0.5133640731693996,0.5133640731693996,0.021300671354185806,4.9166963435709476e-05,0.0002994160167872906
speech_like,256,0.75,hann,2,inf,16000,0.5,192,512,8000,41,2.3772626883525916e-31,2.8086449522890783e-16,8.688950118290966e-14,0.9999999999999999,1.0,7.805313457711853e-13,4.3963961916125717e-10,0.5062228820744691,0.5062228820744691,0.014514101255901773,7.683399599045515e-05,0.0003715419443324208
speech_like,256,0.75,hann,2,20.0,16000,0.5,192,512,8000,41,2.465410082915172e-31,2.910466978192905e-16,8.7553767198518e-14,0.9999999999999999,0.9999999999999998,-5.280329019558671e-17,4.683018288113815e-15,0.5077712700725879,0.5077712700725879,0.014189851277449083,6.608403054997325e-05,0.00035691604716703296
speech_like,256,0.75,hann,2,10.0,16000,0.5,192,512,8000,41,2.531121650924621e-31,3.1245797600064454e-16,8.924855187486686e-14,1.0000000000000002,0.9999999999999998,4.6118258263773654e-18,1.6530807698849708e-15,0.5106263144991136,0.5106263144991136,0.014379309261843415,6.637501064687967e-05,0.00036108301719650626
speech_like,256,0.75,hann,2,0.0,16000,0.5,192,512,8000,41,5.081917361573035e-31,4.9386466714931785e-16,1.2229860833765758e-13,0.9999999999999998,0.9999999999999998,8.84285869461348e-18,6.261919025099897e-16,0.5133640731693996,0.5133640731693996,0.021300671354185806,7.654196815565228e-05,0.0003518330049701035
speech_like,256,0.75,hamming,1,inf,16000,0.5,192,256,8000,41,2.342608641166899e-31,2.7924274372507015e-16,6.056320005584449e-14,0.9999999999999999,0.9999999999999998,2.486578016662365e-15,2.390708227207724e-13,0.4768001825583383,0.4768001825583383,0.014514096828248368,3.666704287752509e-05,0.0002834579790942371
speech_like,256,0.75,hamming,1,20.0,16000,0.5,192,256,8000,41,2.2557771411372082e-31,2.785841987696371e-16,5.957711092839804e-14,0.9999999999999999,1.0,-2.509002490864016e-17,4.343533992499557e-15,0.4782586770686248,0.47825867706862474,0.014183401924152926,4.16660332120955e-05,0.00028370803920552135
speech_like,256,0.75,hamming,1,10.0,16000,0.5,192,256,8000,41,2.6484102896833524e-31,3.138786775059319e-16,6.361598053360397e-14,1.0,0.9999999999999998,-6.5157906170836165e-18,1.4782238814587735e-15,0.48096551606158944,0.48096551606158944,0.014315188773723295,3.645801916718483e-05,0.0002822499955072999
speech_like,256,0.75,hamming,1,0.0,16000,0.5,192,256,8000,41,4.509907280205909e-31,4.647125201377282e-16,8.328451596282224e-14,1.0000000000000002,1.0,6.769652589177784e-19,7.497887635026151e-16,0.4836540061131069,0.4836540061131069,0.02086349395645206,3.6916055250912905e-05,0.00029320898465812206
speech_like,256,0.75,hamming,2,inf,16000,0.5,192,512,8000,41,2.631743146646921e-31,2.909664176106139e-16,9.077953803397618e-14,1.0000000000000002,1.0,-8.388868867851745e-16,3.1763927770662956e-13,0.4768001825583383,0.4768001825583383,0.014514096828248368,7.216696394607425e-05,0.0003549159737303853
speech_like,256,0.75,hamming,2,20.0,16000,0.5,192,512,8000,41,2.645713913078793e-31,2.9538733881683534e-16,9.001857129715126e-14,0.9999999999999999,1.0,-1.4956701189214665e-17,3.9482402249391855e-15,0.47825867706862474,0.4782586770686249,0.014183401924152926,6.52919989079237e-05,0.00037641701055690646
speech_like,256,0.75,hamming,2,10.0,16000,0.5,192,512,8000,41,2.85772253523386e-31,3.260422359032251e-16,9.342729746224128e-14,1.0,1.0,3.892550238777226e-18,1.6883179601091278e-15,0.48096551606158944,0.48096551606158944,0.014315188773723295,6.425002356991172e-05,0.0003643750096671283
speech_like,256,0.75,hamming,2,0.0,16000,0.5,192,512,8000,41,5.427228093463038e-31,5.068301384949189e-16,1.2641100326733584e-13,1.0,0.9999999999999998,-6.134997658942366e-19,5.574165316162643e-16,0.48365400611310677,0.48365400611310677,0.02086349395645206,6.583402864634991e-05,0.00034741597482934594
speech_like,256,0.75,blackman,1,inf,16000,0.5,192,256,8000,41,1.7235562663987653e-31,2.3798752206090917e-16,5.1799129174145055e-14,0.9999999999999999,1.0,1.4549428527876612e-11,1.1111768139134768e-09,0.5988957145558922,0.5988957145558921,0.014514101255901773,3.7416000850498676e-05,0.0002951669739559293
speech_like,256,0.75,blackman,1,20.0,16000,0.5,192,256,8000,41,1.85025526363691e-31,2.4686961181788176e-16,5.2717309394028474e-14,1.0,1.0,2.7501713643534748e-18,4.7885712887456135e-15,0.6005339206476605,0.6005339206476605,0.014189851277449083,3.858399577438831e-05,0.00028595898766070604
speech_like,256,0.75,blackman,1,10.0,16000,0.5,192,256,8000,41,1.8235074859427067e-31,2.6640483597710857e-16,5.3307351992231234e-14,1.0,1.0,1.726261410240335e-17,1.541006956795261e-15,0.6034891341557677,0.6034891341557677,0.014379309261843415,3.7209014408290386e-05,0.0002832090249285102
speech_like,256,0.75,blackman,1,0.0,16000,0.5,192,256,8000,41,3.4010647807896256e-31,4.0453219275176184e-16,7.247370627666465e-14,1.0,1.0,-1.988585448070974e-18,8.270837758134474e-16,0.6059766613031609,0.6059766613031609,0.021300671354185806,4.5584049075841904e-05,0.0002893329947255552
speech_like,256,0.75,blackman,2,inf,16000,0.5,192,512,8000,41,2.0594189751614937e-31,2.5490606972662775e-16,7.896360331869266e-14,1.0,0.9999999999999999,-8.452103149951687e-12,8.586677914721341e-10,0.5988957145558921,0.5988957145558921,0.014514101255901773,7.283402374014258e-05,0.00036470801569521427
speech_like,256,0.75,blackman,2,20.0,16000,0.5,192,512,8000,41,1.9385062576518353e-31,2.5668809752268087e-16,7.754736249702593e-14,0.9999999999999999,1.0,6.431169959718895e-18,4.537066707669099e-15,0.6005339206476605,0.6005339206476605,0.014189851277449083,6.88750296831131e-05,0.00036766601260751486
speech_like,256,0.75,blackman,2,10.0,16000,0.5,192,512,8000,41,2.07547917623794e-31,2.805816057559636e-16,7.995282782838165e-14,1.0,1.0,-6.579256110107158e-18,1.2177801665443252e-15,0.6034891341557677,0.6034891341557677,0.014379309261843415,6.679201032966375e-05,0.000372458016499877
speech_like,256,0.75,blackman,2,0.0,16000,0.5,192,512,8000,41,4.00315016466083e-31,4.396534842393534e-16,1.0953953805199673e-13,1.0000000000000002,1.0,-5.923446015530561e-19,5.49138693335146e-16,0.6059766613031609,0.6059766613031609,0.021300671354185806,6.729201413691044e-05,0.0003486250061541796
speech_like,256,0.5,rect,1,inf,16000,0.5,128,256,8000,61,5.751580769752613e-31,4.2729714270118264e-16,1.1308146729042874e-13,1.0000000000000002,1.0,1.7631615657469187e-18,2.327777680768452e-14,0.9703240264435405,0.9703240264435405,0.014514096828248368,4.57499991171062e-05,0.0004165410064160824
speech_like,256,0.5,rect,1,20.0,16000,0.5,128,256,8000,61,6.265143844769636e-31,4.4696426184562005e-16,1.19461026020586e-13,1.0,0.9999999999999999,-3.21350414402261e-17,3.948325660461684e-15,0.9707914081868181,0.9707914081868181,0.014183401924152926,4.75000124424696e-05,0.00041274999966844916
speech_like,256,0.5,rect,1,10.0,16000,0.5,128,256,8000,61,6.1283042707698555e-31,4.801145903023116e-16,1.212812634425328e-13,1.0,0.9999999999999999,-4.208837285976516e-18,1.1517870235325153e-15,0.9705405857719872,0.9705405857719872,0.014315188773723295,4.2625004425644875e-05,0.00043304101563990116
