frame_len,window,signal,method,runtime_s
1024,rect,sine,classical,0.00017445901175960898
1024,rect,sine,classical,0.0001835830044001341
1024,hann,sine,classical,0.00010787503561004996
1024,hann,sine,classical,9.508401853963733e-05
1024,hann,sine,classical,9.308400331065059e-05
1024,hann,sine,classical,9.450002107769251e-05
1024,hann,sine,classical,0.00020179199054837227
1024,hann,sine,classical,0.00020258402219042182
1024,hann,sine,classical,0.00020120799308642745
1024,hann,sine,classical,0.00017745798686519265
1024,hamming,sine,classical,9.058398427441716e-05
1024,hamming,sine,classical,9.887502528727055e-05
1024,hamming,sine,classical,8.995801908895373e-05
1024,hamming,sine,classical,9.57910087890923e-05
1024,hamming,sine,classical,0.00017637497512623668
1024,hamming,sine,classical,0.00017966696759685874
1024,hamming,sine,classical,0.00018754199845716357
1024,hamming,sine,classical,0.00020195799879729748
1024,blackman,sine,classical,0.00010320800356566906
1024,blackman,sine,classical,0.00010333297541365027
1024,blackman,sine,classical,9.38749872148037e-05
1024,blackman,sine,classical,0.00010083301458507776
1024,blackman,sine,classical,0.00019295798847451806
1024,blackman,sine,classical,0.00018429197371006012
1024,blackman,sine,classical,0.00019175000488758087
1024,blackman,sine,classical,0.00018304202239960432
64,rect,sum_of_sines,classical,2.616702113300562e-05
64,rect,sum_of_sines,classical,2.6667024940252304e-05
64,rect,sum_of_sines,classical,2.3957982193678617e-05
64,rect,sum_of_sines,classical,2.5290995836257935e-05
64,rect,sum_of_sines,classical,4.900002386420965e-05
64,rect,sum_of_sines,classical,4.7250010538846254e-05
64,rect,sum_of_sines,classical,4.437501775100827e-05
64,rect,sum_of_sines,classical,4.4082989916205406e-05
64,hann,sum_of_sines,classical,2.666597720235586e-05
64,hann,sum_of_sines,classical,2.7375004719942808e-05
64,hann,sum_of_sines,classical,3.433396341279149e-05
64,hann,sum_of_sines,classical,2.679199678823352e-05
64,hann,sum_of_sines,classical,4.583399277180433e-05
64,hann,sum_of_sines,classical,4.7124980483204126e-05
64,hann,sum_of_sines,classical,4.795897984877229e-05
64,hann,sum_of_sines,classical,5.050003528594971e-05
64,hamming,sum_of_sines,classical,2.9166985768824816e-05
64,hamming,sum_of_sines,classical,3.44999716617167e-05
64,hamming,sum_of_sines,classical,2.641597529873252e-05
64,hamming,sum_of_sines,classical,2.68329749815166e-05
64,hamming,sum_of_sines,classical,5.0833041314035654e-05
64,hamming,sum_of_sines,classical,5.00410096719861e-05
64,hamming,sum_of_sines,classical,5.058303941041231e-05
64,hamming,sum_of_sines,classical,5.366699770092964e-05
64,blackman,sum_of_sines,classical,3.024999750778079e-05
64,blackman,sum_of_sines,classical,3.0333991162478924e-05
64,blackman,sum_of_sines,classical,2.8165988624095917e-05
64,blackman,sum_of_sines,classical,2.762500662356615e-05
64,blackman,sum_of_sines,classical,5.091703496873379e-05
64,blackman,sum_of_sines,classical,4.8457994125783443e-05
64,blackman,sum_of_sines,classical,5.058402894064784e-05
64,blackman,sum_of_sines,classical,5.7792000006884336e-05
64,rect,sum_of_sines,classical,2.983299782499671e-05
64,rect,sum_of_sines,classical,2.9999995604157448e-05
64,rect,sum_of_sines,classical,3.15000070258975e-05
64,rect,sum_of_sines,classical,3.1540985219180584e-05
64,rect,sum_of_sines,classical,5.591596709564328e-05
64,rect,sum_of_sines,classical,6.250001024454832e-05
64,rect,sum_of_sines,classical,6.441702134907246e-05
64,rect,sum_of_sines,classical,5.6374992709606886e-05
64,hann,sum_of_sines,classical,3.5958015359938145e-05
64,hann,sum_of_sines,classical,3.200001083314419e-05
64,hann,sum_of_sines,classical,3.862503217533231e-05
64,hann,sum_of_sines,classical,3.220798680558801e-05
64,hann,sum_of_sines,classical,6.654101889580488e-05
64,hann,sum_of_sines,classical,6.262504030019045e-05
64,hann,sum_of_sines,classical,5.924998549744487e-05
64,hann,sum_of_sines,classical,6.275001214817166e-05
64,hamming,sum_of_sines,classical,3.4958007745444775e-05
64,hamming,sum_of_sines,classical,3.554200520738959e-05
64,hamming,sum_of_sines,classical,3.3541000448167324e-05
64,hamming,sum_of_sines,classical,3.433396341279149e-05
64,hamming,sum_of_sines,classical,5.949998740106821e-05
64,hamming,sum_of_sines,classical,5.845801206305623e-05
64,hamming,sum_of_sines,classical,6.375001976266503e-05
64,hamming,sum_of_sines,classical,5.962501745671034e-05
64,blackman,sum_of_sines,classical,3.7040968891233206e-05
64,blackman,sum_of_sines,classical,3.729201853275299e-05
64,blackman,sum_of_sines,classical,3.6917044781148434e-05
64,blackman,sum_of_sines,classical,3.3334014005959034e-05
64,blackman,sum_of_sines,classical,6.449996726587415e-05
64,blackman,sum_of_sines,classical,6.687501445412636e-05
64,blackman,sum_of_sines,classical,6.154103903099895e-05
64,blackman,sum_of_sines,classical,6.383296567946672e-05
64,rect,sum_of_sines,classical,3.875000402331352e-05
64,rect,sum_of_sines,classical,4.270800855010748e-05
64,rect,sum_of_sines,classical,4.6250002924352884e-05
64,rect,sum_of_sines,classical,5.2292016334831715e-05
64,rect,sum_of_sines,classical,7.791700772941113e-05
64,rect,sum_of_sines,classical,8.812500163912773e-05
64,rect,sum_of_sines,classical,8.21659923531115e-05
64,rect,sum_of_sines,classical,8.324999362230301e-05
64,hann,sum_of_sines,classical,4.558300133794546e-05
64,hann,sum_of_sines,classical,4.1040999349206686e-05
64,hann,sum_of_sines,classical,4.858296597376466e-05
64,hann,sum_of_sines,classical,4.479096969589591e-05
64,hann,sum_of_sines,classical,0.0001112080062739551
64,hann,sum_of_sines,classical,7.995899068191648e-05
64,hann,sum_of_sines,classical,8.883303962647915e-05
64,hann,sum_of_sines,classical,9.595800656825304e-05
64,hamming,sum_of_sines,classical,4.2750034481287e-05
64,hamming,sum_of_sines,classical,4.2499974370002747e-05
64,hamming,sum_of_sines,classical,4.2665982618927956e-05
64,hamming,sum_of_sines,classical,4.274997627362609e-05
64,hamming,sum_of_sines,classical,8.070800686255097e-05
64,hamming,sum_of_sines,classical,8.266698569059372e-05
64,hamming,sum_of_sines,classical,8.295796578750014e-05
64,hamming,sum_of_sines,classical,8.9749984908849e-05
64,blackman,sum_of_sines,classical,4.3249980080872774e-05
64,blackman,sum_of_sines,classical,4.558300133794546e-05
64,blackman,sum_of_sines,classical,4.33750101365149e-05
64,blackman,sum_of_sines,classical,4.2707950342446566e-05
64,blackman,sum_of_sines,classical,8.841598173603415e-05
64,blackman,sum_of_sines,classical,8.045899448916316e-05
64,blackman,sum_of_sines,classical,8.083402644842863e-05
64,blackman,sum_of_sines,classical,8.087500464171171e-05
64,rect,sum_of_sines,classical,7.866701344028115e-05
64,rect,sum_of_sines,classical,8.324999362230301e-05
64,rect,sum_of_sines,classical,7.30419997125864e-05
64,rect,sum_of_sines,classical,8.249998791143298e-05
64,rect,sum_of_sines,classical,0.00018483295571058989
64,rect,sum_of_sines,classical,0.00015874998643994331
64,rect,sum_of_sines,classical,0.00014575000386685133
64,rect,sum_of_sines,classical,0.00015229196287691593
64,hann,sum_of_sines,classical,7.47090089134872e-05
64,hann,sum_of_sines,classical,8.104101289063692e-05
64,hann,sum_of_sines,classical,7.700000423938036e-05
64,hann,sum_of_sines,classical,7.150002056732774e-05
64,hann,sum_of_sines,classical,0.00014299998292699456
64,hann,sum_of_sines,classical,0.00014858401846140623
64,hann,sum_of_sines,classical,0.00014258298324421048
64,hann,sum_of_sines,classical,0.00014145899331197143
64,hamming,sum_of_sines,classical,7.395801367238164e-05
64,hamming,sum_of_sines,classical,6.804201984778047e-05
64,hamming,sum_of_sines,classical,7.574999472126365e-05
64,hamming,sum_of_sines,classical,7.295800605788827e-05
64,hamming,sum_of_sines,classical,0.00015054200775921345
64,hamming,sum_of_sines,classical,0.00015391700435429811
64,hamming,sum_of_sines,classical,0.00015224999515339732
64,hamming,sum_of_sines,classical,0.00014195800758898258
64,blackman,sum_of_sines,classical,7.795804413035512e-05
64,blackman,sum_of_sines,classical,8.062500273808837e-05
64,blackman,sum_of_sines,classical,8.237501606345177e-05
64,blackman,sum_of_sines,classical,7.212499622255564e-05
64,blackman,sum_of_sines,classical,0.00015816697850823402
64,blackman,sum_of_sines,classical,0.00016241695266216993
64,blackman,sum_of_sines,classical,0.00016670901095494628
64,blackman,sum_of_sines,classical,0.00015437498223036528
128,rect,sum_of_sines,classical,2.8292008209973574e-05
128,rect,sum_of_sines,classical,3.2542040571570396e-05
128,rect,sum_of_sines,classical,2.9875023756176233e-05
128,rect,sum_of_sines,classical,2.724997466430068e-05
128,rect,sum_of_sines,classical,4.633300704881549e-05
128,rect,sum_of_sines,classical,4.891603020951152e-05
128,rect,sum_of_sines,classical,4.7749956138432026e-05
128,rect,sum_of_sines,classical,5.7582976296544075e-05
128,hann,sum_of_sines,classical,3.095803549513221e-05
128,hann,sum_of_sines,classical,3.020802978426218e-05
128,hann,sum_of_sines,classical,3.091699909418821e-05
128,hann,sum_of_sines,classical,2.920802216976881e-05
128,hann,sum_of_sines,classical,4.8874993808567524e-05
128,hann,sum_of_sines,classical,5.1042006816715e-05
128,hann,sum_of_sines,classical,4.700000863522291e-05
128,hann,sum_of_sines,classical,5.0125003326684237e-05
128,hamming,sum_of_sines,classical,2.97910301014781e-05
128,hamming,sum_of_sines,classical,2.9084039852023125e-05
128,hamming,sum_of_sines,classical,3.1167000997811556e-05
128,hamming,sum_of_sines,classical,3.100000321865082e-05
128,hamming,sum_of_sines,classical,4.9875001423060894e-05
128,hamming,sum_of_sines,classical,4.8749963752925396e-05
128,hamming,sum_of_sines,classical,5.0875009037554264e-05
128,hamming,sum_of_sines,classical,5.362502997741103e-05
128,blackman,sum_of_sines,classical,3.825000021606684e-05
128,blackman,sum_of_sines,classical,3.137503517791629e-05
128,blackman,sum_of_sines,classical,3.32500203512609e-05
128,blackman,sum_of_sines,classical,3.3125048503279686e-05
128,blackman,sum_of_sines,classical,5.2458024583756924e-05
128,blackman,sum_of_sines,classical,5.583296297118068e-05
128,blackman,sum_of_sines,classical,4.945899127051234e-05
128,blackman,sum_of_sines,classical,5.4875039495527744e-05
128,rect,sum_of_sines,classical,3.320904215797782e-05
128,rect,sum_of_sines,classical,3.27499583363533e-05
128,rect,sum_of_sines,classical,3.337505040690303e-05
128,rect,sum_of_sines,classical,3.954098792746663e-05
128,rect,sum_of_sines,classical,5.6958000641316175e-05
128,rect,sum_of_sines,classical,5.8582983911037445e-05
128,rect,sum_of_sines,classical,5.708297248929739e-05
128,rect,sum_of_sines,classical,5.7124998420476913e-05
128,hann,sum_of_sines,classical,3.5375007428228855e-05
128,hann,sum_of_sines,classical,4.7124980483204126e-05
128,hann,sum_of_sines,classical,3.662501694634557e-05
128,hann,sum_of_sines,classical,3.5917037166655064e-05
128,hann,sum_of_sines,classical,5.8624951634556055e-05
128,hann,sum_of_sines,classical,6.491702515631914e-05
128,hann,sum_of_sines,classical,5.987501936033368e-05
128,hann,sum_of_sines,classical,6.358296377584338e-05
128,hamming,sum_of_sines,classical,3.524997737258673e-05
128,hamming,sum_of_sines,classical,3.779196413233876e-05
128,hamming,sum_of_sines,classical,3.554200520738959e-05
128,hamming,sum_of_sines,classical,3.5207951441407204e-05
128,hamming,sum_of_sines,classical,5.987501936033368e-05
128,hamming,sum_of_sines,classical,6.587500683963299e-05
128,hamming,sum_of_sines,classical,6.316701183095574e-05
128,hamming,sum_of_sines,classical,5.8959005400538445e-05
128,blackman,sum_of_sines,classical,4.008400719612837e-05
128,blackman,sum_of_sines,classical,4.404195351526141e-05
128,blackman,sum_of_sines,classical,3.7375022657215595e-05
128,blackman,sum_of_sines,classical,4.470802377909422e-05
128,blackman,sum_of_sines,classical,6.416701944544911e-05
128,blackman,sum_of_sines,classical,6.0458958614617586e-05
128,blackman,sum_of_sines,classical,6.041600136086345e-05
128,blackman,sum_of_sines,classical,6.141699850559235e-05
128,rect,sum_of_sines,classical,4.6707980800420046e-05
128,rect,sum_of_sines,classical,4.3042004108428955e-05
128,rect,sum_of_sines,classical,4.295899998396635e-05
128,rect,sum_of_sines,classical,4.3000036384910345e-05
128,rect,sum_of_sines,classical,7.679103873670101e-05
128,rect,sum_of_sines,classical,8.529203478246927e-05
128,rect,sum_of_sines,classical,8.433300536125898e-05
128,rect,sum_of_sines,classical,8.062500273808837e-05
128,hann,sum_of_sines,classical,4.962499951943755e-05
128,hann,sum_of_sines,classical,4.64579788967967e-05
128,hann,sum_of_sines,classical,4.549999721348286e-05
128,hann,sum_of_sines,classical,5.2499992307275534e-05
128,hann,sum_of_sines,classical,8.745800005272031e-05
128,hann,sum_of_sines,classical,7.937499321997166e-05
128,hann,sum_of_sines,classical,8.649996016174555e-05
128,hann,sum_of_sines,classical,0.0003885829937644303
128,hamming,sum_of_sines,classical,5.4500007536262274e-05
128,hamming,sum_of_sines,classical,5.800003418698907e-05
128,hamming,sum_of_sines,classical,4.720903234556317e-05
128,hamming,sum_of_sines,classical,4.716595867648721e-05
128,hamming,sum_of_sines,classical,8.774996967986226e-05
128,hamming,sum_of_sines,classical,8.112500654533505e-05
128,hamming,sum_of_sines,classical,8.654204430058599e-05
128,hamming,sum_of_sines,classical,8.479104144498706e-05
128,blackman,sum_of_sines,classical,4.920799983665347e-05
128,blackman,sum_of_sines,classical,5.150004290044308e-05
128,blackman,sum_of_sines,classical,5.900004180148244e-05
128,blackman,sum_of_sines,classical,4.791701212525368e-05
128,blackman,sum_of_sines,classical,8.412497118115425e-05
128,blackman,sum_of_sines,classical,8.537498069927096e-05
128,blackman,sum_of_sines,classical,0.00011199997970834374
128,blackman,sum_of_sines,classical,8.020800305530429e-05
128,rect,sum_of_sines,classical,7.524999091401696e-05
128,rect,sum_of_sines,classical,8.545798482373357e-05
128,rect,sum_of_sines,classical,7.60830007493496e-05
128,rect,sum_of_sines,classical,8.304201764985919e-05
128,rect,sum_of_sines,classical,0.0001397909945808351
128,rect,sum_of_sines,classical,0.00014750001719221473
128,rect,sum_of_sines,classical,0.0001420829794369638
128,rect,sum_of_sines,classical,0.00018770800670608878
128,hann,sum_of_sines,classical,9.295804193243384e-05
128,hann,sum_of_sines,classical,8.129200432449579e-05
128,hann,sum_of_sines,classical,7.808301597833633e-05
128,hann,sum_of_sines,classical,8.266698569059372e-05
128,hann,sum_of_sines,classical,0.00017933303024619818
128,hann,sum_of_sines,classical,0.0001503750099800527
128,hann,sum_of_sines,classical,0.00015350000467151403
128,hann,sum_of_sines,classical,0.0001395419822074473
128,hamming,sum_of_sines,classical,8.56249826028943e-05
128,hamming,sum_of_sines,classical,8.633296238258481e-05
128,hamming,sum_of_sines,classical,8.162501035258174e-05
128,hamming,sum_of_sines,classical,7.995800115168095e-05
128,hamming,sum_of_sines,classical,0.00015608296962454915
128,hamming,sum_of_sines,classical,0.00015545799396932125
128,hamming,sum_of_sines,classical,0.00015279196668416262
128,hamming,sum_of_sines,classical,0.00015695899492129683
128,blackman,sum_of_sines,classical,8.754199370741844e-05
128,blackman,sum_of_sines,classical,8.283299393951893e-05
128,blackman,sum_of_sines,classical,8.299999171867967e-05
128,blackman,sum_of_sines,classical,9.3792041298002e-05
128,blackman,sum_of_sines,classical,0.0001599160023033619
128,blackman,sum_of_sines,classical,0.00021429097978398204
128,blackman,sum_of_sines,classical,0.00015104201156646013
128,blackman,sum_of_sines,classical,0.0001568750012665987
256,rect,sum_of_sines,classical,3.587495302781463e-05
